Name,frugivoro,carotenoide,Musse
Apalis_jacksoni,0,1,3
Apalis_chirindensis,0,0,0
Apalis_personata,0,1,3
Apalis_porphyrolaema,0,0,0
Apalis_melanocephala,0,0,0
Apalis_chapini,0,0,0
Apalis_bamendae,0,0,0
Apalis_rufogularis,0,0,0
Apalis_nigriceps,0,1,3
Apalis_fuscigularis,0,0,0
Apalis_flavigularis,0,1,3
Apalis_sharpii,0,0,0
Apalis_cinerea,0,0,0
Apalis_alticola,0,0,0
Apalis_flavida,1,1,2
Apalis_ruddi,0,1,3
Apalis_goslingi,0,0,0
Apalis_lynesi,0,1,3
Apalis_binotata,0,1,3
Apalis_thoracica,1,1,2
Spiloptila_clamans,0,0,0
Spiloptila_rufifrons,0,0,0
Camaroptera_simplex,0,0,0
Camaroptera_fasciolata,0,0,0
Camaroptera_brachyura,1,1,2
Camaroptera_superciliaris,0,1,3
Camaroptera_undosa,0,0,0
Camaroptera_chloronota,0,1,3
Eremomela_pusilla,1,1,2
Eremomela_scotops,0,1,3
Eremomela_turneri,0,0,0
Eremomela_icteropygialis,0,1,3
Eremomela_flavicrissalis,0,1,3
Eremomela_gregalis,0,1,3
Eremomela_atricollis,0,1,3
Eremomela_canescens,0,1,3
Eremomela_salvadorii,0,1,3
Eremomela_badiceps,1,0,1
Eremomela_usticollis,0,0,0
Neomixis_viridis,0,1,3
Neomixis_striatigula,0,1,3
Neomixis_tenella,0,1,3
Calyptocichla_serina,1,1,2
Andropadus_gracilirostris,1,1,2
Andropadus_importunus,1,1,2
Andropadus_nigriceps,1,1,2
Andropadus_tephrolaemus,1,1,2
Andropadus_masukuensis,1,1,2
Andropadus_milanjensis,1,1,2
Andropadus_montanus,1,1,2
Baeopogon_indicator,1,1,2
Baeopogon_clamans,1,1,2
Chlorocichla_laetissima,1,1,2
Chlorocichla_flaviventris,1,1,2
Chlorocichla_falkensteini,1,1,2
Chlorocichla_prigoginei,1,1,2
Chlorocichla_simplex,1,0,1
Chlorocichla_flavicollis,1,1,2
Ixonotus_guttatus,1,1,2
Thescelocichla_leucopleura,1,1,2
Bleda_canicapillus,1,1,2
Bleda_notatus,1,1,2
Bleda_eximius,0,1,3
Bleda_syndactylus,1,1,2
Andropadus_latirostris,1,1,2
Andropadus_virens,1,1,2
Andropadus_gracilis,1,1,2
Andropadus_ansorgei,1,1,2
Andropadus_curvirostris,1,1,2
Criniger_calurus,1,1,2
Criniger_ndussumensis,1,1,2
Criniger_olivaceus,1,1,2
Criniger_barbatus,1,1,2
Criniger_chloronotus,1,1,2
Phyllastrephus_albigularis,1,1,2
Phyllastrephus_xavieri,1,1,2
Phyllastrephus_icterinus,1,1,2
Phyllastrephus_fulviventris,0,0,0
Phyllastrephus_debilis,0,1,3
Phyllastrephus_hypochloris,1,1,2
Phyllastrephus_flavostriatus,1,1,2
Pyrrhurus_scandens,1,1,2
Phyllastrephus_lorenzi,0,1,3
Phyllastrephus_cerviniventris,1,1,2
Phyllastrephus_leucolepis,1,1,2
Phyllastrephus_poliocephalus,0,1,3
Phyllastrephus_cabanisi,1,1,2
Phyllastrephus_fischeri,0,0,0
Phyllastrephus_strepitans,1,0,1
Phyllastrephus_poensis,1,1,2
Phyllastrephus_terrestris,1,0,1
Neolestes_torquatus,1,1,2
Tricholestes_criniger,1,1,2
Ixos_philippinus,1,0,1
Ixos_everetti,1,1,2
Ixos_rufigularis,0,1,3
Hypsipetes_crassirostris,1,0,1
Hypsipetes_leucocephalus,1,0,1
Hypsipetes_parvirostris,1,0,1
Hypsipetes_olivaceus,1,0,1
Hypsipetes_madagascariensis,1,0,1
Hypsipetes_borbonicus,1,0,1
Ixos_amaurotis,1,0,1
Hypsipetes_virescens,1,0,1
Hypsipetes_thompsoni,0,0,0
Hypsipetes_mcclellandii,1,1,2
Ixos_malaccensis,1,1,2
Hemixos_castanonotus,1,0,1
Hemixos_flavala,1,0,1
Iole_olivacea,1,0,1
Iole_virescens,1,1,2
Iole_propinqua,1,1,2
Iole_indica,1,1,2
Ixos_palawanensis,1,1,2
Alophoixus_bres,0,1,3
Alophoixus_ochraceus,1,1,2
Alophoixus_pallidus,1,1,2
Alophoixus_phaeocephalus,1,1,2
Alophoixus_flaveolus,1,1,2
Alophoixus_finschii,1,1,2
Setornis_criniger,1,1,2
Pycnonotus_squamatus,1,1,2
Pycnonotus_leucotis,1,1,2
Pycnonotus_cyaniventris,1,1,2
Pycnonotus_erythropthalmos,1,1,2
Pycnonotus_cafer,1,1,2
Pycnonotus_leucogrammicus,1,1,2
Pycnonotus_melanicterus,1,1,2
Pycnonotus_xantholaemus,1,1,2
Pycnonotus_luteolus,1,1,2
Pycnonotus_goiavier,1,1,2
Pycnonotus_jocosus,1,1,2
Pycnonotus_capensis,1,1,2
Pycnonotus_priocephalus,1,1,2
Pycnonotus_nigricans,1,1,2
Pycnonotus_penicillatus,1,1,2
Pycnonotus_barbatus,1,1,2
Pycnonotus_leucogenys,1,1,2
Pycnonotus_hualon,1,1,2
Pycnonotus_xanthorrhous,1,1,2
Pycnonotus_taivanus,1,1,2
Pycnonotus_sinensis,1,1,2
Pycnonotus_aurigaster,1,1,2
Pycnonotus_xanthopygos,1,1,2
Pycnonotus_blanfordi,1,1,2
Pycnonotus_flavescens,1,1,2
Pycnonotus_simplex,1,1,2
Pycnonotus_plumosus,1,1,2
Pycnonotus_brunneus,1,1,2
Pycnonotus_tympanistrigus,1,1,2
Pycnonotus_zeylanicus,1,1,2
Pycnonotus_finlaysoni,1,1,2
Pycnonotus_striatus,1,1,2
Spizixos_canifrons,1,1,2
Spizixos_semitorques,1,1,2
Pycnonotus_eutilotus,1,0,1
Pycnonotus_melanoleucos,1,0,1
Pycnonotus_atriceps,1,1,2
Pycnonotus_urostictus,1,1,2
Pycnonotus_bimaculatus,1,1,2
Bernieria_tenebrosa,0,1,3
Bernieria_zosterops,0,1,3
Bernieria_cinereiceps,0,1,3
Bernieria_apperti,0,1,3
Bernieria_madagascariensis,0,1,3
Macrosphenus_flavicans,1,1,2
Macrosphenus_pulitzeri,0,1,3
Macrosphenus_concolor,0,1,3
Macrosphenus_kretschmeri,0,1,3
Macrosphenus_kempi,0,0,0
Achaetops_pycnopygius,0,0,0
Sphenoeacus_afer,0,0,0
Melocichla_mentalis,0,0,0
Sylvietta_whytii,0,0,0
Sylvietta_virens,1,1,2
Sylvietta_brachyura,0,0,0
Sylvietta_leucophrys,0,1,3
Sylvietta_isabellina,0,0,0
Sylvietta_ruficapilla,0,1,3
Sylvietta_philippae,0,1,3
Sylvietta_rufescens,0,0,0
Sylvietta_denti,0,1,3
Bradypterus_victorini,0,0,0
Regulus_satrapa,0,1,3
Regulus_calendula,1,1,2
Regulus_regulus,0,1,3
Regulus_goodfellowi,0,1,3
Regulus_ignicapilla,0,1,3
Regulus_madeirensis,0,1,3
Dulus_dominicus,1,0,1
Ptilogonys_caudatus,1,1,2
Ptilogonys_cinereus,1,1,2
Phainopepla_nitens,1,0,1
Phainoptila_melanoxantha,1,1,2
Bombycilla_garrulus,1,1,2
Bombycilla_japonica,1,1,2
Bombycilla_cedrorum,1,1,2
Hylocitrea_bonensis,1,1,2
Hypocolius_ampelinus,1,0,1
Ramphocinclus_brachyurus,1,0,1
Margarops_fuscus,1,0,1
Cinclocerthia_gutturalis,1,0,1
Cinclocerthia_ruficauda,1,0,1
Margarops_fuscatus,1,0,1
Dumetella_carolinensis,1,0,1
Melanotis_hypoleucus,1,0,1
Melanotis_caerulescens,0,0,0
Toxostoma_longirostre,1,0,1
Toxostoma_rufum,1,0,1
Toxostoma_curvirostre,1,0,1
Toxostoma_ocellatum,0,0,0
Toxostoma_cinereum,1,0,1
Toxostoma_bendirei,1,0,1
Toxostoma_lecontei,0,0,0
Toxostoma_crissale,1,0,1
Toxostoma_redivivum,1,0,1
Oreoscoptes_montanus,1,0,1
Mimus_gundlachii,1,0,1
Mimus_polyglottos,1,0,1
Mimus_gilvus,1,0,1
Mimus_graysoni,1,0,1
Mimus_longicaudatus,1,0,1
Mimus_macdonaldi,1,0,1
Mimus_melanotis,1,0,1
Mimus_trifasciatus,1,0,1
Mimus_parvulus,1,0,1
Mimus_saturninus,1,0,1
Mimus_triurus,0,0,0
Mimus_patagonicus,1,0,1
Mimus_thenca,1,0,1
Creatophora_cinerea,1,0,1
Sturnus_unicolor,1,0,1
Sturnus_vulgaris,1,0,1
Sturnus_roseus,1,1,2
Sturnus_philippensis,1,0,1
Sturnus_sturninus,1,0,1
Sturnus_contra,1,0,1
Sturnus_nigricollis,0,0,0
Sturnus_sericeus,1,0,1
Sturnus_cineraceus,1,0,1
Acridotheres_ginginianus,1,0,1
Acridotheres_tristis,1,0,1
Sturnus_melanopterus,1,0,1
Sturnus_burmannicus,1,0,1
Acridotheres_cristatellus,1,0,1
Acridotheres_grandis,1,0,1
Acridotheres_albocinctus,1,0,1
Acridotheres_fuscus,1,0,1
Acridotheres_cinereus,1,0,1
Sturnus_sinensis,1,0,1
Sturnus_erythropygius,1,0,1
Sturnus_malabaricus,1,0,1
Sturnus_pagodarum,1,0,1
Sturnus_albofrontatus,1,0,1
Leucopsar_rothschildi,1,0,1
Cinnyricinclus_leucogaster,1,0,1
Saroglossa_aurata,1,0,1
Neocichla_gutturalis,1,0,1
Saroglossa_spiloptera,1,0,1
Cinnyricinclus_sharpii,1,0,1
Cinnyricinclus_femoralis,1,0,1
Poeoptera_kenricki,1,0,1
Poeoptera_stuhlmanni,1,0,1
Poeoptera_lugubris,1,0,1
Speculipastor_bicolor,1,0,1
Grafisia_torquata,1,0,1
Lamprotornis_hildebrandti,1,0,1
Lamprotornis_shelleyi,1,0,1
Coccycolius_iris,1,0,1
Lamprotornis_acuticaudus,1,0,1
Lamprotornis_chloropterus,1,0,1
Lamprotornis_purpureus,1,0,1
Lamprotornis_nitens,1,0,1
Lamprotornis_chalcurus,1,0,1
Lamprotornis_chalybaeus,1,0,1
Lamprotornis_ornatus,1,0,1
Lamprotornis_splendidus,1,0,1
Cosmopsarus_regius,1,0,1
Spreo_fischeri,1,0,1
Spreo_albicapillus,1,0,1
Spreo_bicolor,1,0,1
Lamprotornis_superbus,1,0,1
Lamprotornis_pulcher,1,0,1
Lamprotornis_australis,1,0,1
Lamprotornis_purpuroptera,1,0,1
Lamprotornis_caudatus,1,0,1
Cosmopsarus_unicolor,1,0,1
Lamprotornis_mevesii,1,0,1
Lamprotornis_purpureiceps,1,0,1
Lamprotornis_cupreocauda,1,0,1
Lamprotornis_corruscus,1,0,1
Onychognathus_tenuirostris,1,0,1
Onychognathus_nabouroup,1,0,1
Onychognathus_salvadorii,1,0,1
Onychognathus_frater,1,0,1
Onychognathus_neumanni,1,0,1
Onychognathus_blythii,1,0,1
Onychognathus_tristramii,1,0,1
Onychognathus_albirostris,1,0,1
Onychognathus_walleri,1,0,1
Onychognathus_fulgidus,1,0,1
Onychognathus_morio,1,0,1
Rhabdornis_inornatus,1,0,1
Rhabdornis_grandis,1,0,1
Rhabdornis_mystacalis,1,0,1
Basilornis_celebensis,1,0,1
Basilornis_galeatus,1,0,1
Basilornis_corythaix,1,0,1
Sarcops_calvus,1,0,1
Streptocitta_albertinae,1,0,1
Streptocitta_albicollis,1,0,1
Basilornis_mirandus,1,0,1
Ampeliceps_coronatus,1,1,2
Gracula_religiosa,1,0,1
Gracula_ptilogenys,1,0,1
Mino_anais,1,1,2
Mino_dumontii,1,1,2
Aplonis_atrifusca,1,0,1
Aplonis_zelandica,1,0,1
Aplonis_magna,1,0,1
Aplonis_pelzelni,1,0,1
Aplonis_metallica,1,0,1
Aplonis_brunneicapillus,1,0,1
Aplonis_tabuensis,1,0,1
Aplonis_cinerascens,1,0,1
Aplonis_insularis,1,0,1
Aplonis_opaca,1,0,1
Aplonis_grandis,1,0,1
Aplonis_mysolensis,1,0,1
Aplonis_feadensis,1,0,1
Aplonis_crassa,1,0,1
Aplonis_striata,1,0,1
Aplonis_minor,1,0,1
Aplonis_panayensis,1,0,1
Aplonis_santovestris,1,0,1
Aplonis_dichroa,1,0,1
Aplonis_cantoroides,1,0,1
Aplonis_mystacea,1,0,1
Enodes_erythrophris,1,1,2
Scissirostrum_dubium,1,1,2
Buphagus_erythrorhynchus,0,0,0
Buphagus_africanus,0,0,0
Cinclus_mexicanus,0,0,0
Cinclus_pallasii,0,0,0
Cinclus_cinclus,0,0,0
Cinclus_schulzi,0,0,0
Cinclus_leucocephalus,0,0,0
Cataponera_turdoides,1,0,1
Zoothera_sibirica,1,0,1
Zoothera_interpres,1,0,1
Zoothera_schistacea,0,0,0
Zoothera_dohertyi,0,0,0
Zoothera_cinerea,1,0,1
Zoothera_citrina,1,0,1
Zoothera_princei,0,0,0
Zoothera_camaronensis,0,0,0
Zoothera_spiloptera,1,0,1
Zoothera_oberlaenderi,0,0,0
Zoothera_wardii,1,0,1
Zoothera_crossleyi,0,0,0
Zoothera_piaggiae,1,0,1
Zoothera_gurneyi,1,0,1
Zoothera_guttata,1,0,1
Geomalia_heinrichi,0,0,0
Turdus_viscivorus,1,0,1
Turdus_philomelos,1,0,1
Turdus_falcklandii,1,0,1
Turdus_plumbeus,1,0,1
Turdus_aurantius,1,0,1
Turdus_pelios,1,0,1
Turdus_boulboul,1,0,1
Turdus_hortulorum,1,0,1
Turdus_cardis,1,0,1
Turdus_unicolor,1,0,1
Turdus_dissimilis,1,0,1
Turdus_torquatus,1,0,1
Turdus_naumanni,1,0,1
Turdus_ruficollis,1,0,1
Turdus_pilaris,1,0,1
Turdus_kessleri,1,0,1
Turdus_rubrocanus,1,0,1
Turdus_albocinctus,1,0,1
Turdus_pallidus,1,0,1
Turdus_feae,1,0,1
Turdus_obscurus,1,0,1
Turdus_celaenops,1,0,1
Turdus_chrysolaus,1,0,1
Turdus_poliocephalus,1,0,1
Turdus_menachensis,1,0,1
Turdus_libonyanus,1,0,1
Turdus_bewsheri,1,0,1
Turdus_swalesi,1,0,1
Turdus_nigrescens,1,0,1
Turdus_infuscatus,1,0,1
Turdus_migratorius,1,0,1
Turdus_rufitorques,1,0,1
Turdus_jamaicensis,1,0,1
Turdus_olivaceofuscus,1,0,1
Turdus_rufopalliatus,1,0,1
Turdus_leucomelas,1,0,1
Turdus_rufiventris,1,0,1
Turdus_grayi,1,0,1
Turdus_nudigenis,1,0,1
Turdus_subalaris,1,0,1
Turdus_hauxwelli,1,0,1
Turdus_fumigatus,1,0,1
Turdus_assimilis,1,0,1
Turdus_albicollis,1,0,1
Turdus_flavipes,1,0,1
Turdus_obsoletus,1,0,1
Nesocichla_eremita,0,0,0
Turdus_amaurochalinus,1,0,1
Turdus_ignobilis,1,0,1
Turdus_maranonicus,0,0,0
Turdus_fuscater,1,0,1
Turdus_serranus,1,0,1
Turdus_nigriceps,1,0,1
Turdus_chiguanco,1,0,1
Turdus_fulviventris,1,0,1
Turdus_leucops,1,0,1
Turdus_tephronotus,1,0,1
Turdus_merula,1,0,1
Turdus_iliacus,1,0,1
Turdus_ludoviciae,1,0,1
Turdus_plebejus,1,0,1
Turdus_olivaceus,1,0,1
Turdus_helleri,1,0,1
Turdus_lherminieri,1,0,1
Turdus_mupinensis,1,0,1
Psophocichla_litsitsirupa,1,0,1
Zoothera_major,1,0,1
Zoothera_talaseae,0,0,0
Zoothera_heinei,1,0,1
Zoothera_lunulata,1,0,1
Zoothera_dauma,1,0,1
Grandala_coelicolor,1,0,1
Zoothera_andromedae,0,0,0
Zoothera_monticola,0,0,0
Zoothera_marginata,0,0,0
Zoothera_margaretae,0,0,0
Zoothera_mollissima,1,0,1
Zoothera_imbricata,0,0,0
Zoothera_everetti,0,0,0
Zoothera_dixoni,0,0,0
Catharus_minimus,1,0,1
Catharus_fuscescens,1,0,1
Catharus_bicknelli,1,0,1
Catharus_frantzii,1,0,1
Catharus_guttatus,1,0,1
Catharus_occidentalis,1,0,1
Catharus_gracilirostris,1,0,1
Catharus_ustulatus,1,0,1
Catharus_aurantiirostris,1,0,1
Catharus_mexicanus,1,0,1
Catharus_fuscater,1,0,1
Hylocichla_mustelina,1,0,1
Zoothera_pinicola,1,0,1
Entomodestes_leucotis,1,0,1
Entomodestes_coracinus,1,0,1
Cichlopsis_leucogenys,1,0,1
Zoothera_naevia,1,0,1
Cochoa_purpurea,1,0,1
Cochoa_viridis,1,0,1
Cochoa_azurea,1,0,1
Cochoa_beccarii,1,0,1
Chlamydochaera_jefferyi,1,0,1
Sialia_sialis,1,0,1
Sialia_mexicana,1,0,1
Sialia_currucoides,1,0,1
Stizorhina_finschi,0,0,0
Stizorhina_fraseri,1,0,1
Neocossyphus_rufus,0,0,0
Neocossyphus_poensis,1,0,1
Myadestes_occidentalis,1,0,1
Myadestes_ralloides,1,0,1
Myadestes_palmeri,1,0,1
Myadestes_melanops,1,0,1
Myadestes_genibarbis,1,0,1
Myadestes_elisabeth,1,0,1
Myadestes_obscurus,1,0,1
Myadestes_townsendi,1,0,1
Myadestes_lanaiensis,1,0,1
Alethe_poliocephala,0,0,0
Alethe_poliophrys,0,0,0
Alethe_fuelleborni,1,0,1
Alethe_choloensis,0,0,0
Alethe_diademata,0,0,0
Sheppardia_lowei,0,0,0
Sheppardia_aurantiithorax,0,0,0
Sheppardia_montana,0,0,0
Sheppardia_aequatorialis,0,0,0
Sheppardia_gabela,0,0,0
Cossypha_natalensis,1,0,1
Sheppardia_cyornithopsis,0,0,0
Sheppardia_gunningi,1,0,1
Cossypha_polioptera,0,0,0
Sheppardia_sharpei,0,0,0
Sheppardia_bocagei,0,0,0
Cossypha_anomala,0,0,0
Cossypha_caffra,1,0,1
Cossypha_archeri,0,0,0
Cossypha_humeralis,1,0,1
Cossypha_isabellae,0,0,0
Cossyphicula_roberti,1,0,1
Cossypha_heuglini,1,0,1
Cossypha_semirufa,0,0,0
Cossypha_niveicapilla,1,0,1
Cossypha_dichroa,1,0,1
Cossypha_heinrichi,0,0,0
Cossypha_cyanocampter,0,0,0
Cichladusa_arquata,0,0,0
Cichladusa_ruficauda,1,0,1
Cichladusa_guttata,1,0,1
Stiphrornis_erythrothorax,0,1,3
Swynnertonia_swynnertoni,1,1,2
Pogonocichla_stellata,1,1,2
Luscinia_pectoralis,0,1,3
Cyornis_pallipes,1,0,1
Luscinia_calliope,0,1,3
Phoenicurus_frontalis,1,0,1
Phoenicurus_caeruleocephala,1,0,1
Phoenicurus_schisticeps,1,0,1
Phoenicurus_erythronotus,1,0,1
Chaimarrornis_leucocephalus,1,0,1
Rhyacornis_fuliginosa,1,0,1
Rhyacornis_bicolor,0,0,0
Phoenicurus_phoenicurus,1,0,1
Phoenicurus_moussieri,0,0,0
Phoenicurus_hodgsoni,1,0,1
Phoenicurus_erythrogastrus,1,0,1
Phoenicurus_ochruros,1,0,1
Phoenicurus_auroreus,1,0,1
Monticola_cinclorhynchus,1,0,1
Monticola_rufiventris,1,0,1
Monticola_gularis,0,0,0
Myrmecocichla_tholloni,0,0,0
Monticola_solitarius,1,0,1
Monticola_saxatilis,1,0,1
Monticola_angolensis,0,0,0
Monticola_rupestris,1,0,1
Monticola_sharpei,1,0,1
Monticola_imerinus,1,0,1
Monticola_explorator,1,0,1
Xenocopsychus_ansorgei,0,0,0
Monticola_brevipes,1,0,1
Oenanthe_bifasciata,0,0,0
Cercomela_schlegelii,0,0,0
Cercomela_sinuata,1,0,1
Cercomela_tractrac,0,0,0
Myrmecocichla_albifrons,0,0,0
Myrmecocichla_aethiops,1,0,1
Oenanthe_monticola,0,0,0
Myrmecocichla_nigra,1,0,1
Myrmecocichla_melaena,0,0,0
Myrmecocichla_arnoti,0,0,0
Cercomela_sordida,0,0,0
Myrmecocichla_cinnamomeiventris,1,0,1
Oenanthe_phillipsi,0,0,0
Oenanthe_moesta,0,0,0
Oenanthe_leucura,1,0,1
Oenanthe_albonigra,0,0,0
Oenanthe_leucopyga,1,0,1
Oenanthe_lugens,1,0,1
Oenanthe_finschii,0,0,0
Oenanthe_xanthoprymna,1,0,1
Oenanthe_chrysopygia,0,0,0
Dioptrornis_brunneus,0,0,0
Dioptrornis_chocolatinus,0,0,0
Dioptrornis_fischeri,1,0,1
Cercomela_fusca,0,0,0
Oenanthe_picata,1,0,1
Cercomela_melanura,1,0,1
Cercomela_familiaris,1,0,1
Cercomela_scotocerca,0,0,0
Oenanthe_oenanthe,1,0,1
Oenanthe_isabellina,0,0,0
Oenanthe_pileata,0,0,0
Myrmecocichla_formicivora,1,0,1
Oenanthe_deserti,0,0,0
Oenanthe_monacha,0,0,0
Oenanthe_pleschanka,1,0,1
Oenanthe_hispanica,1,0,1
Oenanthe_cypriaca,0,0,0
Saxicola_leucurus,0,0,0
Saxicola_tectes,1,0,1
Saxicola_torquatus,1,0,1
Saxicola_dacotiae,1,0,1
Saxicola_caprata,1,0,1
Saxicola_insignis,0,0,0
Saxicola_jerdoni,0,0,0
Saxicola_macrorhynchus,0,0,0
Saxicola_ferreus,0,0,0
Saxicola_gutturalis,0,0,0
Saxicola_rubetra,1,0,1
Ficedula_narcissina,1,1,2
Ficedula_zanthopygia,1,1,2
Cyornis_turcosus,0,0,0
Ficedula_hodgsonii,0,0,0
Rhinomyias_gularis,0,0,0
Cyornis_hyacinthinus,0,0,0
Ficedula_mugimaki,1,0,1
Monticola_rufocinereus,1,0,1
Ficedula_crypta,0,0,0
Ficedula_timorensis,0,0,0
Ficedula_harterti,0,0,0
Ficedula_dumetoria,0,0,0
Ficedula_platenae,0,0,0
Ficedula_bonthaina,0,0,0
Ficedula_buruensis,0,0,0
Ficedula_subrubra,0,0,0
Ficedula_albicilla,0,0,0
Ficedula_parva,0,0,0
Ficedula_basilanica,0,0,0
Cyornis_sanfordi,0,0,0
Ficedula_hypoleuca,1,0,1
Ficedula_albicollis,1,0,1
Rhinomyias_albigularis,0,0,0
Ficedula_semitorquata,0,0,0
Ficedula_superciliaris,0,0,0
Cyornis_herioti,0,0,0
Ficedula_rufigula,0,0,0
Ficedula_westermanni,0,0,0
Ficedula_sapphira,0,0,0
Ficedula_strophiata,0,0,0
Cyornis_hoevelli,0,0,0
Ficedula_tricolor,0,0,0
Cyornis_magnirostris,0,0,0
Ficedula_hyperythra,1,0,1
Enicurus_schistaceus,0,0,0
Enicurus_immaculatus,0,0,0
Enicurus_velatus,0,0,0
Enicurus_scouleri,0,0,0
Enicurus_ruficapillus,0,0,0
Enicurus_maculatus,0,0,0
Enicurus_leschenaulti,0,0,0
Myophonus_glaucinus,1,0,1
Myophonus_castaneus,0,0,0
Myophonus_caeruleus,1,0,1
Myophonus_robinsoni,0,0,0
Myophonus_borneensis,1,0,1
Myophonus_melanurus,1,0,1
Myophonus_horsfieldii,1,0,1
Myophonus_blighi,0,0,0
Cinclidium_leucurum,1,0,1
Cinclidium_diana,0,0,0
Luscinia_megarhynchos,1,0,1
Luscinia_luscinia,1,0,1
Luscinia_svecica,1,0,1
Hodgsonius_phaenicuroides,1,0,1
Irania_gutturalis,1,0,1
Erithacus_rubecula,1,1,2
Luscinia_sibilans,0,0,0
Luscinia_pectardens,0,1,3
Luscinia_brunnea,0,0,0
Luscinia_cyane,1,0,1
Brachypteryx_leucophrys,0,0,0
Brachypteryx_stellata,0,0,0
Brachypteryx_hyperythra,0,0,0
Brachypteryx_montana,0,0,0
Rhinomyias_insignis,0,0,0
Heinrichia_calligyna,0,0,0
Ficedula_monileger,0,0,0
Cyornis_lemprieri,0,0,0
Cyornis_unicolor,0,0,0
Cyornis_rubeculoides,0,0,0
Rhinomyias_ruficauda,0,0,0
Cyornis_caerulatus,0,0,0
Cyornis_rufigastra,0,0,0
Rhinomyias_umbratilis,0,0,0
Cyornis_banyumas,0,0,0
Rhinomyias_colonus,0,0,0
Cyornis_superbus,0,0,0
Rhinomyias_olivaceus,0,0,0
Cyornis_poliogenys,0,0,0
Niltava_grandis,1,0,1
Niltava_davidi,1,0,1
Niltava_sundara,1,0,1
Niltava_macgrigoriae,1,0,1
Niltava_vivida,1,0,1
Niltava_sumatrana,1,0,1
Eumyias_sordidus,1,0,1
Rhinomyias_oscillans,1,0,1
Eumyias_thalassinus,1,0,1
Rhinomyias_additus,1,0,1
Eumyias_panayensis,0,0,0
Eumyias_indigo,1,0,1
Eumyias_albicaudatus,1,0,1
Cyanoptila_cyanomelana,1,0,1
Cyornis_tickelliae,0,0,0
Rhinomyias_brunneatus,0,0,0
Cyornis_concretus,0,0,0
Ficedula_henrici,0,0,0
Ficedula_nigrorufa,0,0,0
Copsychus_sechellarum,1,0,1
Copsychus_saularis,1,0,1
Cyornis_hainanus,0,0,0
Copsychus_albospecularis,1,0,1
Saxicoloides_fulicatus,0,0,0
Trichixos_pyrropygus,0,0,0
Copsychus_cebuensis,0,0,0
Copsychus_malabaricus,1,0,1
Humblotia_flavirostris,0,0,0
Copsychus_luzoniensis,0,0,0
Cyornis_omissus,0,0,0
Erythropygia_paena,1,0,1
Erythropygia_galactotes,1,0,1
Erythropygia_hartlaubi,0,0,0
Erythropygia_leucophrys,1,0,1
Pinarornis_plumosus,0,0,0
Erythropygia_quadrivirgata,0,0,0
Erythropygia_barbata,0,0,0
Erythropygia_signata,0,0,0
Erythropygia_leucosticta,0,0,0
Erythropygia_coryphaeus,1,0,1
Rhinomyias_goodfellowi,0,0,0
Muscicapa_epulata,1,0,1
Muscicapa_griseisticta,1,0,1
Muscicapa_boehmi,0,0,0
Muscicapa_muttui,0,0,0
Muscicapa_dauurica,1,0,1
Muscicapa_ferruginea,0,0,0
Muscicapa_sibirica,0,0,0
Muscicapa_aquatica,0,0,0
Muscicapa_cassini,0,0,0
Muscicapa_gambagae,0,0,0
Muscicapa_lendu,0,0,0
Muscicapa_tessmanni,0,0,0
Muscicapa_striata,1,0,1
Muscicapa_adusta,1,0,1
Muscicapa_comitata,1,0,1
Muscicapa_ussheri,0,0,0
Muscicapa_sethsmithi,0,0,0
Muscicapa_segregata,0,0,0
Muscicapa_ruficauda,0,0,0
Muscicapa_infuscata,0,0,0
Muscicapa_caerulescens,1,0,1
Muscicapa_randi,0,0,0
Muscicapa_olivascens,0,0,0
Melaenornis_edolioides,0,0,0
Melaenornis_annamarulae,0,0,0
Melaenornis_pammelaina,1,0,1
Melaenornis_ardesiacus,0,0,0
Sigelus_silens,1,0,1
Empidornis_semipartitus,1,0,1
Fraseria_ocreata,1,0,1
Fraseria_cinerascens,1,0,1
Myioparus_plumbeus,0,0,0
Myioparus_griseigularis,1,0,1
Namibornis_herero,1,0,1
Bradornis_infuscatus,0,0,0
Bradornis_pallidus,1,0,1
Bradornis_mariquensis,1,0,1
Bradornis_microrhynchus,0,0,0
Ficedula_disposita,0,0,0
Tarsiger_chrysaeus,0,1,3
Tarsiger_johnstoniae,0,1,3
Tarsiger_indicus,0,1,3
Tarsiger_hyperythrus,0,1,3
Tarsiger_cyanurus,1,1,2
Muscicapella_hodgsoni,0,1,3
Luscinia_ruficeps,0,0,0
Ficedula_solitaris,0,0,0
Polioptila_albiloris,0,0,0
Polioptila_nigriceps,0,0,0
Polioptila_californica,0,0,0
Polioptila_melanura,0,0,0
Polioptila_guianensis,0,0,0
Polioptila_lactea,0,0,0
Polioptila_plumbea,0,0,0
Polioptila_schistaceigula,0,0,0
Polioptila_caerulea,0,0,0
Polioptila_dumicola,0,0,0
Polioptila_clementsi,0,0,0
Polioptila_lembeyei,0,0,0
Microbates_cinereiventris,0,0,0
Microbates_collaris,0,0,0
Ramphocaenus_melanurus,0,0,0
Catherpes_mexicanus,0,0,0
Hylorchilus_sumichrasti,1,0,1
Microcerculus_marginatus,0,0,0
Microcerculus_philomela,0,0,0
Microcerculus_bambla,0,0,0
Microcerculus_ustulatus,0,0,0
Salpinctes_obsoletus,0,0,0
Cistothorus_palustris,0,0,0
Cistothorus_platensis,0,0,0
